route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
37666,210.0.2,1134123,10 Park to Transit Center,,1,136757,190968,1,1
37666,210.0.2,1134124,10 Park to Transit Center,,1,136826,190968,1,1
37666,210.0.2,1134125,10 Park to Transit Center,,1,136749,190968,1,1
37666,210.0.2,1134126,10 Park to Transit Center,,1,136752,190968,1,1
37666,210.0.2,1134127,10 Park to Transit Center,,1,136847,190968,1,1
37666,210.0.2,1134128,10 Park to Transit Center,,1,136751,190968,1,1
37666,210.0.2,1134129,10 Park to Transit Center,,1,136806,190968,1,1
37666,210.0.2,1134130,10 Park to Transit Center,,1,136748,190968,1,1
37666,210.0.2,1134131,10 Park to Transit Center,,1,136739,190968,1,1
37666,210.0.2,1134132,10 Park to Transit Center,,1,136747,190968,1,1
37666,210.0.2,1134133,10 Park to Transit Center,,1,136826,190968,1,1
37666,210.0.2,1134134,10 Park to Transit Center,,1,136820,190968,1,1
37666,210.0.2,1134135,10 Park to Transit Center,,1,136741,190968,1,1
37666,210.0.2,1134136,10 Park to Transit Center,,1,136850,190968,1,1
37667,210.0.2,1134251,11L Monroe Long Line to St John Fisher,,0,136823,190970,1,1
37667,210.0.2,1134252,11L Monroe Long Line to St John Fisher,,0,136825,190970,1,1
37667,210.0.2,1134253,11L Monroe Long Line to St John Fisher,,0,136752,190970,1,1
37667,210.0.2,1134254,11L Monroe Long Line to St John Fisher,,0,136824,190970,1,1
37667,210.0.2,1134255,11L Monroe Long Line to St John Fisher,,0,136825,190970,1,1
37667,210.0.2,1134256,11L Monroe Long Line to St John Fisher,,0,136758,190970,1,1
37667,210.0.2,1134257,11L Monroe Long Line to St John Fisher,,0,136824,190970,1,1
37667,210.0.2,1134258,11L Monroe Long Line to St John Fisher,,0,136748,190970,1,1
37667,210.0.2,1134259,11L Monroe Long Line to St John Fisher,,0,136758,190970,1,1
37667,210.0.2,1134260,11L Monroe Long Line to St John Fisher,,0,136757,190970,1,1
37667,210.0.2,1134261,11L Monroe Long Line to St John Fisher,,0,136748,190970,1,1
37667,210.0.2,1134262,11L Monroe Long Line to St John Fisher,,0,136820,190970,1,1
37667,210.0.2,1134263,11L Monroe Long Line to St John Fisher,,0,136757,190970,1,1
37667,210.0.2,1134264,11L Monroe Long Line to St John Fisher,,0,136749,190970,1,1
37667,210.0.2,1134265,11L Monroe Long Line to St John Fisher,,0,136820,190970,1,1
37667,210.0.2,1134266,11L Monroe Long Line to St John Fisher,,0,136750,190970,1,1
37667,210.0.2,1134267,11L Monroe Long Line to St John Fisher,,0,136749,190970,1,1
37667,210.0.2,1134268,11L Monroe Long Line to St John Fisher,,0,136824,190970,1,1
37667,210.0.2,1134269,11L Monroe Long Line to St John Fisher,,0,136750,190970,1,1
37667,210.0.2,1134270,11L Monroe Long Line to St John Fisher,,0,136751,190970,1,1
37667,210.0.2,1134271,11L Monroe Long Line to St John Fisher,,0,136824,190970,1,1
37667,210.0.2,1134272,11L Monroe Long Line to St John Fisher,,0,136801,190970,1,1
37667,210.0.2,1134273,11L Monroe Long Line to St John Fisher,,0,136751,190970,1,1
37667,210.0.2,1134274,11L Monroe Long Line to St John Fisher,,0,136824,190970,1,1
37667,210.0.2,1134275,11L Monroe Long Line to St John Fisher,,0,136745,190970,1,1
37667,210.0.2,1134276,11L Monroe Long Line to St John Fisher,,0,136750,190970,1,1
37667,210.0.2,1134277,11L Monroe Long Line to St John Fisher,,0,136846,190970,1,1
37667,210.0.2,1134278,11L Monroe Long Line to St John Fisher,,0,136866,190970,1,1
37667,210.0.2,1134279,11L Monroe Long Line to St John Fisher,,0,136804,190970,1,1
37667,210.0.2,1134280,11L Monroe Long Line to St John Fisher,,0,136865,190970,1,1
37667,210.0.2,1134309,11L Monroe Long Line to Transit Center,,1,136750,190971,1,1
37667,210.0.2,1134281,11L Monroe Long Line to Transit Center,,1,136823,190971,1,1
37667,210.0.2,1134282,11L Monroe Long Line to Transit Center,,1,136825,190971,1,1
37667,210.0.2,1134283,11L Monroe Long Line to Transit Center,,1,136752,190971,1,1
37667,210.0.2,1134284,11L Monroe Long Line to Transit Center,,1,136824,190971,1,1
37667,210.0.2,1134285,11L Monroe Long Line to Transit Center,,1,136825,190971,1,1
37667,210.0.2,1134286,11L Monroe Long Line to Transit Center,,1,136758,190971,1,1
37667,210.0.2,1134287,11L Monroe Long Line to Transit Center,,1,136824,190971,1,1
37667,210.0.2,1134288,11L Monroe Long Line to Transit Center,,1,136748,190971,1,1
37667,210.0.2,1134289,11L Monroe Long Line to Transit Center,,1,136758,190971,1,1
37667,210.0.2,1134290,11L Monroe Long Line to Transit Center,,1,136757,190971,1,1
37667,210.0.2,1134291,11L Monroe Long Line to Transit Center,,1,136748,190971,1,1
37667,210.0.2,1134292,11L Monroe Long Line to Transit Center,,1,136820,190971,1,1
37667,210.0.2,1134293,11L Monroe Long Line to Transit Center,,1,136757,190971,1,1
37667,210.0.2,1134294,11L Monroe Long Line to Transit Center,,1,136749,190971,1,1
37667,210.0.2,1134295,11L Monroe Long Line to Transit Center,,1,136820,190971,1,1
37667,210.0.2,1134296,11L Monroe Long Line to Transit Center,,1,136750,190971,1,1
37667,210.0.2,1134297,11L Monroe Long Line to Transit Center,,1,136749,190971,1,1
37667,210.0.2,1134298,11L Monroe Long Line to Transit Center,,1,136824,190971,1,1
37667,210.0.2,1134299,11L Monroe Long Line to Transit Center,,1,136750,190971,1,1
37667,210.0.2,1134300,11L Monroe Long Line to Transit Center,,1,136751,190971,1,1
37667,210.0.2,1134301,11L Monroe Long Line to Transit Center,,1,136824,190971,1,1
37667,210.0.2,1134302,11L Monroe Long Line to Transit Center,,1,136801,190971,1,1
37667,210.0.2,1134303,11L Monroe Long Line to Transit Center,,1,136751,190971,1,1
37667,210.0.2,1134304,11L Monroe Long Line to Transit Center,,1,136824,190971,1,1
37667,210.0.2,1134305,11L Monroe Long Line to Transit Center,,1,136745,190971,1,1
37667,210.0.2,1134306,11L Monroe Long Line to Transit Center,,1,136750,190971,1,1
37667,210.0.2,1134307,11L Monroe Long Line to Transit Center,,1,136846,190971,1,1
37667,210.0.2,1134308,11L Monroe Long Line to Transit Center,,1,136866,190971,1,1
37668,210.0.2,1134432,12 S Clinton to Jewish Home,,0,136821,190972,1,1
37668,210.0.2,1134433,12 S Clinton to Jewish Home,,0,136806,190972,1,1
37668,210.0.2,1134434,12 S Clinton to Jewish Home,,0,136846,190972,1,1
37668,210.0.2,1134435,12 S Clinton to Jewish Home,,0,136819,190972,1,1
37668,210.0.2,1134436,12 S Clinton to Jewish Home,,0,136747,190972,1,1
37668,210.0.2,1134437,12 S Clinton to Jewish Home,,0,136754,190972,1,1
37668,210.0.2,1134438,12 S Clinton to Jewish Home,,0,136751,190972,1,1
37668,210.0.2,1134439,12 S Clinton to Jewish Home,,0,136747,190972,1,1
37668,210.0.2,1134440,12 S Clinton to Jewish Home,,0,136850,190972,1,1
37668,210.0.2,1134441,12 S Clinton to Jewish Home,,0,136850,190972,1,1
37668,210.0.2,1134442,12 S Clinton to Jewish Home,,0,136850,190972,1,1
37668,210.0.2,1134443,12 S Clinton to Jewish Home,,0,136850,190972,1,1
37668,210.0.2,1134444,12 S Clinton to Jewish Home,,0,136850,190972,1,1
37668,210.0.2,1134445,12 S Clinton to Jewish Home,,0,136825,190972,1,1
37668,210.0.2,1134446,12 S Clinton to Jewish Home,,0,136825,190972,1,1
37668,210.0.2,1134447,12 S Clinton to Jewish Home,,0,136825,190972,1,1
37668,210.0.2,1134448,12 S Clinton to Jewish Home,,0,136825,190972,1,1
37668,210.0.2,1134449,12 S Clinton to Jewish Home,,0,136825,190972,1,1
37668,210.0.2,1134450,12 S Clinton to Jewish Home,,0,136740,190972,1,1
37668,210.0.2,1134451,12 S Clinton to Transit Center,,1,136821,190974,1,1
37668,210.0.2,1134452,12 S Clinton to Transit Center,,1,136806,190974,1,1
37668,210.0.2,1134453,12 S Clinton to Transit Center,,1,136846,190974,1,1
37668,210.0.2,1134454,12 S Clinton to Transit Center,,1,136819,190974,1,1
37668,210.0.2,1134455,12 S Clinton to Transit Center,,1,136747,190974,1,1
37668,210.0.2,1134456,12 S Clinton to Transit Center,,1,136754,190974,1,1
37668,210.0.2,1134457,12 S Clinton to Transit Center,,1,136751,190974,1,1
37668,210.0.2,1134458,12 S Clinton to Transit Center,,1,136747,190974,1,1
37668,210.0.2,1134459,12 S Clinton to Transit Center,,1,136850,190974,1,1
37668,210.0.2,1134460,12 S Clinton to Transit Center,,1,136850,190974,1,1
37668,210.0.2,1134461,12 S Clinton to Transit Center,,1,136850,190974,1,1
37668,210.0.2,1134462,12 S Clinton to Transit Center,,1,136850,190974,1,1
37668,210.0.2,1134463,12 S Clinton to Transit Center,,1,136850,190974,1,1
37668,210.0.2,1134464,12 S Clinton to Transit Center,,1,136825,190974,1,1
37668,210.0.2,1134465,12 S Clinton to Transit Center,,1,136825,190974,1,1
37668,210.0.2,1134466,12 S Clinton to Transit Center,,1,136825,190974,1,1
37668,210.0.2,1134467,12 S Clinton to Transit Center,,1,136825,190974,1,1
37668,210.0.2,1134468,12 S Clinton to Transit Center,,1,136825,190974,1,1
37669,210.0.2,1134570,13 South Ave to MCC Brighton,,0,136857,190976,1,1
37669,210.0.2,1134571,13 South Ave to MCC Brighton,,0,136826,190976,1,1
37669,210.0.2,1134572,13 South Ave to MCC Brighton,,0,136846,190976,1,1
37669,210.0.2,1134573,13 South Ave to MCC Brighton,,0,136826,190976,1,1
37669,210.0.2,1134574,13 South Ave to MCC Brighton,,0,136846,190976,1,1
37669,210.0.2,1134575,13 South Ave to MCC Brighton,,0,136827,190976,1,1
37669,210.0.2,1134576,13 South Ave to MCC Brighton,,0,136846,190976,1,1
37669,210.0.2,1134577,13 South Ave to MCC Brighton,,0,136743,190976,1,1
37669,210.0.2,1134578,13 South Ave to MCC Brighton,,0,136846,190976,1,1
37669,210.0.2,1134579,13 South Ave to MCC Brighton,,0,136743,190976,1,1
37669,210.0.2,1134580,13 South Ave to MCC Brighton,,0,136846,190976,1,1
37669,210.0.2,1134581,13 South Ave to MCC Brighton,,0,136743,190976,1,1
37669,210.0.2,1134582,13 South Ave to MCC Brighton,,0,136826,190976,1,1
37669,210.0.2,1134583,13 South Ave to MCC Brighton,,0,136753,190976,1,1
37669,210.0.2,1134584,13 South Ave to MCC Brighton,,0,136759,190976,1,1
37669,210.0.2,1134585,13 South Ave to MCC Brighton,,0,136850,190976,1,1
37669,210.0.2,1134586,13 South Ave to MCC Brighton,,0,136743,190976,1,1
37669,210.0.2,1134587,13 South Ave to MCC Brighton,,0,136850,190976,1,1
37669,210.0.2,1134604,13 South Ave to Transit Center,,1,136743,190977,1,1
37669,210.0.2,1134588,13 South Ave to Transit Center,,1,136857,190977,1,1
37669,210.0.2,1134589,13 South Ave to Transit Center,,1,136826,190977,1,1
37669,210.0.2,1134590,13 South Ave to Transit Center,,1,136846,190977,1,1
37669,210.0.2,1134591,13 South Ave to Transit Center,,1,136826,190977,1,1
37669,210.0.2,1134592,13 South Ave to Transit Center,,1,136846,190977,1,1
37669,210.0.2,1134593,13 South Ave to Transit Center,,1,136827,190977,1,1
37669,210.0.2,1134594,13 South Ave to Transit Center,,1,136846,190977,1,1
37669,210.0.2,1134595,13 South Ave to Transit Center,,1,136743,190977,1,1
37669,210.0.2,1134596,13 South Ave to Transit Center,,1,136846,190977,1,1
37669,210.0.2,1134597,13 South Ave to Transit Center,,1,136743,190977,1,1
37669,210.0.2,1134598,13 South Ave to Transit Center,,1,136846,190977,1,1
37669,210.0.2,1134599,13 South Ave to Transit Center,,1,136743,190977,1,1
37669,210.0.2,1134600,13 South Ave to Transit Center,,1,136826,190977,1,1
37669,210.0.2,1134601,13 South Ave to Transit Center,,1,136753,190977,1,1
37669,210.0.2,1134602,13 South Ave to Transit Center,,1,136759,190977,1,1
37669,210.0.2,1134603,13 South Ave to Transit Center,,1,136850,190977,1,1
37670,210.0.2,1134702,14 Marketplace to Saginaw,,0,136746,190978,1,1
37670,210.0.2,1134703,14 Marketplace to Saginaw,,0,136745,190978,1,1
37670,210.0.2,1134704,14 Marketplace to Saginaw,,0,136850,190978,1,1
37670,210.0.2,1134705,14 Marketplace to Saginaw,,0,136882,190978,1,1
37670,210.0.2,1134706,14 Marketplace to Saginaw,,0,136857,190978,1,1
37670,210.0.2,1134707,14 Marketplace to Saginaw,,0,136851,190978,1,1
37670,210.0.2,1134708,14 Marketplace to Saginaw,,0,136819,190978,1,1
37670,210.0.2,1134709,14 Marketplace to Saginaw,,0,136826,190978,1,1
37670,210.0.2,1134710,14 Marketplace to Saginaw,,0,136822,190978,1,1
37670,210.0.2,1134711,14 Marketplace to Saginaw,,0,136752,190978,1,1
37670,210.0.2,1134712,14 Marketplace to Saginaw,,0,136847,190978,1,1
37670,210.0.2,1134713,14 Marketplace to Saginaw,,0,136758,190978,1,1
37670,210.0.2,1134714,14 Marketplace to Saginaw,,0,136804,190978,1,1
37670,210.0.2,1134715,14 Marketplace to Saginaw,,0,136827,190978,1,1
37670,210.0.2,1134716,14 Marketplace to Saginaw,,0,136748,190978,1,1
37670,210.0.2,1134717,14 Marketplace to Saginaw,,0,136821,190978,1,1
37670,210.0.2,1134718,14 Marketplace to Saginaw,,0,136858,190978,1,1
37670,210.0.2,1134719,14 Marketplace to Saginaw,,0,136806,190978,1,1
37670,210.0.2,1134720,14 Marketplace to Transit Center,,1,136746,190979,1,1
37670,210.0.2,1134721,14 Marketplace to Transit Center,,1,136745,190979,1,1
37670,210.0.2,1134722,14 Marketplace to Transit Center,,1,136850,190979,1,1
37670,210.0.2,1134723,14 Marketplace to Transit Center,,1,136882,190979,1,1
37670,210.0.2,1134724,14 Marketplace to Transit Center,,1,136857,190979,1,1
37670,210.0.2,1134725,14 Marketplace to Transit Center,,1,136851,190979,1,1
37670,210.0.2,1134726,14 Marketplace to Transit Center,,1,136819,190979,1,1
37670,210.0.2,1134727,14 Marketplace to Transit Center,,1,136826,190979,1,1
37670,210.0.2,1134728,14 Marketplace to Transit Center,,1,136822,190979,1,1
37670,210.0.2,1134729,14 Marketplace to Transit Center,,1,136752,190979,1,1
37670,210.0.2,1134730,14 Marketplace to Transit Center,,1,136847,190979,1,1
37670,210.0.2,1134731,14 Marketplace to Transit Center,,1,136758,190979,1,1
37670,210.0.2,1134732,14 Marketplace to Transit Center,,1,136804,190979,1,1
37670,210.0.2,1134733,14 Marketplace to Transit Center,,1,136827,190979,1,1
37670,210.0.2,1134734,14 Marketplace to Transit Center,,1,136748,190979,1,1
37670,210.0.2,1134735,14 Marketplace to Transit Center,,1,136821,190979,1,1
37670,210.0.2,1134736,14 Marketplace to Transit Center,,1,136858,190979,1,1
37671,210.0.2,1134834,15 Plymouth to Eastman Dental,,0,136850,190981,1,1
37671,210.0.2,1134835,15 Plymouth to Eastman Dental,,0,136882,190981,1,1
37671,210.0.2,1134836,15 Plymouth to Eastman Dental,,0,136819,190981,1,1
37671,210.0.2,1134837,15 Plymouth to Eastman Dental,,0,136826,190981,1,1
37671,210.0.2,1134838,15 Plymouth to Eastman Dental,,0,136846,190981,1,1
37671,210.0.2,1134839,15 Plymouth to Eastman Dental,,0,136827,190981,1,1
37671,210.0.2,1134840,15 Plymouth to Eastman Dental,,0,136846,190981,1,1
37671,210.0.2,1134841,15 Plymouth to Eastman Dental,,0,136827,190981,1,1
37671,210.0.2,1134842,15 Plymouth to Eastman Dental,,0,136846,190981,1,1
37671,210.0.2,1134843,15 Plymouth to Eastman Dental,,0,136743,190981,1,1
37671,210.0.2,1134844,15 Plymouth to Eastman Dental,,0,136846,190981,1,1
37671,210.0.2,1134845,15 Plymouth to Eastman Dental,,0,136743,190981,1,1
37671,210.0.2,1134846,15 Plymouth to Eastman Dental,,0,136757,190981,1,1
37671,210.0.2,1134847,15 Plymouth to Eastman Dental,,0,136757,190981,1,1
37671,210.0.2,1134848,15 Plymouth to Eastman Dental,,0,136739,190981,1,1
37671,210.0.2,1134849,15 Plymouth to Eastman Dental,,0,136742,190981,1,1
37671,210.0.2,1134850,15 Plymouth to Eastman Dental,,0,136827,190981,1,1
37671,210.0.2,1134851,15 Plymouth to Eastman Dental,,0,136740,190981,1,1
37671,210.0.2,1134852,15 Plymouth to Eastman Dental,,0,136802,190981,1,1
37671,210.0.2,1134871,15 Plymouth to Transit Center,,1,136739,190982,1,1
37671,210.0.2,1134853,15 Plymouth to Transit Center,,1,136850,190982,1,1
37671,210.0.2,1134854,15 Plymouth to Transit Center,,1,136882,190982,1,1
37671,210.0.2,1134855,15 Plymouth to Transit Center,,1,136819,190982,1,1
37671,210.0.2,1134856,15 Plymouth to Transit Center,,1,136826,190982,1,1
37671,210.0.2,1134857,15 Plymouth to Transit Center,,1,136846,190982,1,1
37671,210.0.2,1134858,15 Plymouth to Transit Center,,1,136827,190982,1,1
37671,210.0.2,1134859,15 Plymouth to Transit Center,,1,136846,190982,1,1
37671,210.0.2,1134860,15 Plymouth to Transit Center,,1,136827,190982,1,1
37671,210.0.2,1134861,15 Plymouth to Transit Center,,1,136846,190982,1,1
37671,210.0.2,1134862,15 Plymouth to Transit Center,,1,136743,190982,1,1
37671,210.0.2,1134863,15 Plymouth to Transit Center,,1,136846,190982,1,1
37671,210.0.2,1134864,15 Plymouth to Transit Center,,1,136743,190982,1,1
37671,210.0.2,1134865,15 Plymouth to Transit Center,,1,136757,190982,1,1
37671,210.0.2,1134866,15 Plymouth to Transit Center,,1,136757,190982,1,1
37671,210.0.2,1134867,15 Plymouth to Transit Center,,1,136739,190982,1,1
37671,210.0.2,1134868,15 Plymouth to Transit Center,,1,136742,190982,1,1
37671,210.0.2,1134869,15 Plymouth to Transit Center,,1,136827,190982,1,1
37671,210.0.2,1134870,15 Plymouth to Transit Center,,1,136740,190982,1,1
37672,210.0.2,1135033,16 Genesee to Eastman Dental,,0,136756,190984,1,1
37672,210.0.2,1135062,16 Genesee to Eastman Dental,,0,136822,190984,1,1
37672,210.0.2,1135034,16 Genesee to Eastman Dental,,0,136805,190984,1,1
37672,210.0.2,1135035,16 Genesee to Eastman Dental,,0,136858,190984,1,1
37672,210.0.2,1135036,16 Genesee to Eastman Dental,,0,136746,190984,1,1
37672,210.0.2,1135037,16 Genesee to Eastman Dental,,0,136822,190984,1,1
37672,210.0.2,1135038,16 Genesee to Eastman Dental,,0,136745,190984,1,1
37672,210.0.2,1135039,16 Genesee to Eastman Dental,,0,136749,190984,1,1
37672,210.0.2,1135040,16 Genesee to Eastman Dental,,0,136755,190984,1,1
37672,210.0.2,1135041,16 Genesee to Eastman Dental,,0,136750,190984,1,1
37672,210.0.2,1135042,16 Genesee to Eastman Dental,,0,136847,190984,1,1
37672,210.0.2,1135043,16 Genesee to Eastman Dental,,0,136801,190984,1,1
37672,210.0.2,1135044,16 Genesee to Eastman Dental,,0,136806,190984,1,1
37672,210.0.2,1135045,16 Genesee to Eastman Dental,,0,136743,190984,1,1
37672,210.0.2,1135046,16 Genesee to Eastman Dental,,0,136759,190984,1,1
37672,210.0.2,1135047,16 Genesee to Eastman Dental,,0,136744,190984,1,1
37672,210.0.2,1135048,16 Genesee to Eastman Dental,,0,136753,190984,1,1
37672,210.0.2,1135049,16 Genesee to Eastman Dental,,0,136823,190984,1,1
37672,210.0.2,1135050,16 Genesee to Eastman Dental,,0,136805,190984,1,1
37672,210.0.2,1135051,16 Genesee to Eastman Dental,,0,136739,190984,1,1
37672,210.0.2,1135052,16 Genesee to Eastman Dental,,0,136821,190984,1,1
37672,210.0.2,1135053,16 Genesee to Eastman Dental,,0,136825,190984,1,1
37672,210.0.2,1135054,16 Genesee to Eastman Dental,,0,136745,190984,1,1
37672,210.0.2,1135055,16 Genesee to Eastman Dental,,0,136882,190984,1,1
37672,210.0.2,1135056,16 Genesee to Eastman Dental,,0,136806,190984,1,1
37672,210.0.2,1135057,16 Genesee to Eastman Dental,,0,136806,190984,1,1
37672,210.0.2,1135058,16 Genesee to Eastman Dental,,0,136804,190984,1,1
37672,210.0.2,1135059,16 Genesee to Eastman Dental,,0,136757,190984,1,1
37672,210.0.2,1135060,16 Genesee to Eastman Dental,,0,136748,190984,1,1
37672,210.0.2,1135061,16 Genesee to Eastman Dental,,0,136749,190984,1,1
37672,210.0.2,1135063,16 Genesee to Transit Center,,1,136746,190985,1,1
37672,210.0.2,1135064,16 Genesee to Transit Center,,1,136756,190985,1,1
37672,210.0.2,1135092,16 Genesee to Transit Center,,1,136822,190985,1,1
37672,210.0.2,1135065,16 Genesee to Transit Center,,1,136805,190985,1,1
37672,210.0.2,1135066,16 Genesee to Transit Center,,1,136858,190985,1,1
37672,210.0.2,1135067,16 Genesee to Transit Center,,1,136746,190985,1,1
37672,210.0.2,1135068,16 Genesee to Transit Center,,1,136822,190985,1,1
37672,210.0.2,1135069,16 Genesee to Transit Center,,1,136745,190985,1,1
37672,210.0.2,1135070,16 Genesee to Transit Center,,1,136749,190985,1,1
37672,210.0.2,1135071,16 Genesee to Transit Center,,1,136755,190985,1,1
37672,210.0.2,1135072,16 Genesee to Transit Center,,1,136750,190985,1,1
37672,210.0.2,1135073,16 Genesee to Transit Center,,1,136847,190985,1,1
